Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
39,39,2020-01-15,,DET,L,103,116,41,83,.494,9,28,.321,12,20,.600,13,44,21,7,2,15,17,,47,78,.603,12,32,.375,10,19,.526,3,34,30,8,4,11,19
40,40,2020-01-16,@,MIL,L,123,128,43,98,.439,15,49,.306,22,27,.815,10,43,16,4,7,7,25,,43,87,.494,16,31,.516,26,37,.703,7,50,21,6,6,10,22
41,41,2020-01-18,,PHO,L,119,123,42,96,.438,15,42,.357,20,22,.909,4,39,26,11,6,11,24,,42,89,.472,13,31,.419,26,30,.867,10,52,27,6,6,15,16
42,42,2020-01-20,,LAL,W,139,107,52,93,.559,16,34,.471,19,29,.655,14,48,31,10,5,12,26,,39,89,.438,7,26,.269,22,29,.759,12,36,22,5,8,15,23
43,43,2020-01-22,,MEM,W,119,95,45,89,.506,14,32,.438,15,20,.750,9,44,32,11,9,9,14,,36,85,.424,11,32,.344,12,15,.800,5,40,24,7,8,16,16
44,44,2020-01-24,@,ORL,W,109,98,40,86,.465,14,35,.400,15,18,.833,9,44,27,10,7,13,20,,36,90,.400,12,37,.324,14,19,.737,13,46,18,5,1,14,14
45,45,2020-01-26,@,NOP,L,108,123,41,89,.461,8,33,.242,18,22,.818,7,37,21,6,5,16,29,,44,92,.478,16,36,.444,19,29,.655,18,54,31,7,5,18,21
46,46,2020-01-28,@,MIA,W,109,101,39,83,.470,13,36,.361,18,24,.750,11,48,24,5,8,14,22,,33,89,.371,9,37,.243,26,31,.839,11,45,15,11,2,10,21
47,47,2020-01-30,,GSW,W,119,104,42,88,.477,15,35,.429,20,22,.909,14,51,27,12,4,22,24,,33,77,.429,12,39,.308,26,30,.867,3,30,24,11,6,16,19
48,48,2020-02-01,,PHI,W,116,95,38,80,.475,8,30,.267,32,41,.780,9,42,15,9,2,10,20,,31,84,.369,7,33,.212,26,31,.839,13,47,15,6,3,14,27
49,49,2020-02-03,@,ATL,W,123,115,48,90,.533,12,29,.414,15,17,.882,11,44,21,10,5,15,22,,42,84,.500,12,30,.400,19,21,.905,6,32,22,9,6,17,19
50,50,2020-02-05,,ORL,W,116,100,46,86,.535,13,23,.565,11,16,.688,6,41,23,10,6,12,19,,32,75,.427,13,31,.419,23,30,.767,9,39,20,10,6,17,13
51,51,2020-02-07,,ATL,W,112,107,37,86,.430,16,37,.432,22,27,.815,11,47,23,5,8,13,18,,35,86,.407,13,39,.333,24,26,.923,12,46,21,7,8,14,21
52,52,2020-02-09,@,OKC,W,112,111,38,84,.452,16,36,.444,20,27,.741,14,53,19,6,2,9,24,,39,86,.453,11,27,.407,22,29,.759,12,44,14,3,3,10,21
53,53,2020-02-11,@,HOU,L,105,116,37,85,.435,11,32,.344,20,25,.800,10,48,24,11,4,18,26,,33,77,.429,13,45,.289,37,42,.881,5,45,17,9,6,14,21
54,54,2020-02-13,,LAC,W,141,133,45,103,.437,18,43,.419,33,40,.825,7,51,22,9,6,14,28,,46,110,.418,11,35,.314,30,37,.811,14,55,19,4,10,15,31
55,55,2020-02-21,@,MIN,W,127,117,44,95,.463,10,29,.345,29,37,.784,16,58,21,5,6,10,26,,36,89,.404,15,42,.357,30,35,.857,8,43,23,8,10,8,27
56,56,2020-02-23,@,LAL,L,112,114,38,83,.458,13,34,.382,23,30,.767,8,44,20,7,3,17,29,,39,86,.453,11,34,.324,25,37,.676,11,46,20,9,4,13,22
57,57,2020-02-25,@,POR,W,118,106,43,90,.478,19,39,.487,13,14,.929,8,45,19,6,3,14,19,,38,85,.447,13,31,.419,17,23,.739,8,41,24,8,4,17,15
58,58,2020-02-26,@,UTA,W,114,103,45,84,.536,11,26,.423,13,16,.813,9,44,21,7,4,8,17,,40,89,.449,12,40,.300,11,15,.733,13,41,16,5,3,9,16
59,59,2020-02-29,,HOU,L,110,111,39,100,.390,13,42,.310,19,25,.760,14,54,22,11,6,14,18,,41,98,.418,15,55,.273,14,18,.778,12,53,17,10,8,16,20
60,60,2020-03-03,,BRK,L,120,129,44,103,.427,15,49,.306,17,23,.739,13,42,24,10,6,15,30,,43,100,.430,14,49,.286,29,38,.763,22,63,22,7,6,20,26
61,61,2020-03-04,@,CLE,W,112,106,40,86,.465,11,30,.367,21,26,.808,13,49,16,10,7,11,20,,39,89,.438,13,38,.342,15,20,.750,17,50,24,6,2,12,19
62,62,2020-03-06,,UTA,L,94,99,35,94,.372,10,36,.278,14,18,.778,13,45,19,6,6,12,13,,36,80,.450,17,45,.378,10,12,.833,8,40,23,8,7,18,19
63,63,2020-03-08,,OKC,L,104,105,38,92,.413,13,37,.351,15,19,.789,11,46,22,9,5,13,25,,35,79,.443,10,25,.400,25,34,.735,4,39,16,9,7,16,22
64,64,2020-03-10,@,IND,W,114,111,41,93,.441,13,37,.351,19,22,.864,11,46,19,9,4,8,15,,46,93,.495,9,24,.375,10,11,.909,10,43,23,5,8,12,20
