Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
23,23,2019-12-04,,GSW,W,106,91,40,87,.460,21,48,.438,5,8,.625,11,44,30,11,7,13,20,,36,78,.462,9,23,.391,10,15,.667,6,37,18,7,3,16,12
24,24,2019-12-06,,BRK,L,104,111,36,83,.434,17,40,.425,15,17,.882,10,34,23,6,6,19,16,,42,88,.477,15,38,.395,12,15,.800,15,49,35,12,5,16,21
25,25,2019-12-08,,ATL,L,107,122,36,90,.400,11,31,.355,24,29,.828,13,44,22,8,3,11,17,,44,91,.484,18,45,.400,16,17,.941,11,48,28,8,8,13,24
26,26,2019-12-10,,WAS,W,114,107,38,85,.447,16,41,.390,22,28,.786,11,48,22,4,4,13,26,,38,90,.422,11,35,.314,20,25,.800,13,45,27,7,7,10,24
27,27,2019-12-11,@,BRK,W,113,108,36,88,.409,15,35,.429,26,32,.813,15,47,20,2,6,8,23,,38,88,.432,10,38,.263,22,33,.667,17,52,20,5,3,12,21
28,28,2019-12-13,@,CHI,W,83,73,30,79,.380,6,31,.194,17,21,.810,11,60,21,9,5,20,16,,27,90,.300,7,34,.206,12,14,.857,11,45,20,11,7,12,20
29,29,2019-12-15,@,IND,L,85,107,28,91,.308,5,32,.156,24,35,.686,17,56,18,4,5,10,21,,40,88,.455,10,35,.286,17,20,.850,8,51,30,6,9,9,25
30,30,2019-12-17,,SAC,W,110,102,39,81,.481,13,30,.433,19,27,.704,16,51,26,5,8,16,18,,38,91,.418,14,39,.359,12,13,.923,10,33,23,10,5,10,22
31,31,2019-12-18,@,CLE,L,98,100,37,91,.407,13,37,.351,11,18,.611,15,35,25,12,3,9,20,,40,74,.541,7,26,.269,13,17,.765,10,48,25,7,3,23,21
32,32,2019-12-21,,UTA,L,107,114,39,85,.459,12,29,.414,17,22,.773,11,36,20,13,4,14,25,,39,75,.520,17,34,.500,19,20,.950,8,42,27,7,4,21,27
33,33,2019-12-22,@,BOS,L,93,119,33,82,.402,10,34,.294,17,23,.739,2,27,26,3,5,3,17,,46,88,.523,14,32,.438,13,16,.813,10,57,25,2,9,11,24
34,34,2019-12-27,,OKC,L,102,104,42,101,.416,7,39,.179,11,18,.611,17,54,26,8,4,15,27,,40,89,.449,5,31,.161,19,31,.613,10,49,19,8,4,14,23
